hypocenter_type	quality	year	month	day	hour	minute	second	latitude	longitude	depth	magnitude_1	magnitude_2	region	eventname
SWEM	B	2016	7	24	19	10	24.00	75.2500	-57.7500	10.0	0.0	4.7	WESTERNGREENLAND	201607241910A

SWEM	B	2016	7	27	13	6	56.00	67.2500	-39.7500	10.0	0.0	4.8	EASTERNGREENLAND	201607271306A

SWEM	B	2016	8	2	19	25	52.00	73.2500	-54.2500	10.0	0.0	4.7	WESTERNGREENLAND	201608021925A

SWEM	A	2016	8	11	18	11	36.00	69.2500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	201608111811A

SWEM	A	2016	8	16	8	25	36.00	73.0000	-55.0000	10.0	0.0	4.9	WESTERNGREENLAND	201608160825A

SWEM	B	2016	8	29	3	49	28.00	75.5000	-59.5000	10.0	0.0	4.7	WESTERNGREENLAND	201608290349A

SWEM	B	2016	9	8	2	5	20.00	75.2500	-64.2500	10.0	0.0	4.8	BAFFINBAY	201609080205B

SWEM	A	2016	9	8	11	53	28.00	66.7500	-38.2500	10.0	0.0	5.0	EASTERNGREENLAND	201609081153A

SWEM	A	2016	9	12	2	18	48.00	76.7500	-61.7500	10.0	0.0	4.8	WESTERNGREENLAND	201609120218A

SWEM	A	2016	9	15	19	57	20.00	72.7500	-53.7500	10.0	0.0	4.9	WESTERNGREENLAND	201609151957A

SWEM	A	2016	10	5	2	22	0.00	75.7500	-58.2500	10.0	0.0	4.9	WESTERNGREENLAND	201610050221A

SWEQ	B	2016	10	5	5	9	28.00	73.0000	-55.0000	10.0	0.0	5.0	WESTERNGREENLAND	201610050509A

SWEM	B	2016	10	5	5	11	20.00	75.5000	-41.5000	10.0	0.0	4.9	WESTERNGREENLAND	201610050511A

SWEM	A	2016	10	19	7	56	16.00	67.2500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	201610190756A

SWEM	C	2016	10	24	7	40	56.00	67.0000	-39.0000	10.0	0.0	4.8	EASTERNGREENLAND	201610240740A

SWEM	B	2016	11	5	12	36	8.00	65.7500	-39.7500	10.0	0.0	4.8	EASTERNGREENLAND	201611051236A

SWEM	A	2016	11	6	0	17	36.00	75.7500	-60.2500	10.0	0.0	5.0	BAFFINBAY	201611060017A

SWEM	B	2016	11	10	18	43	20.00	67.2500	-32.7500	10.0	0.0	4.8	EASTERNGREENLAND	201611101843A

SWEM	A	2016	11	11	4	34	16.00	73.2500	-55.7500	10.0	0.0	4.8	WESTERNGREENLAND	201611110434A

SWEQ	E	2016	11	15	18	45	12.00	73.2500	-56.2500	10.0	0.0	4.8	WESTERNGREENLAND	201611151845A

SWEM	B	2016	12	5	5	38	40.00	66.5000	-39.5000	10.0	0.0	4.8	EASTERNGREENLAND	201612050538A

SWEM	C	2016	12	5	9	41	44.00	72.5000	-54.5000	10.0	0.0	4.7	WESTERNGREENLAND	201612050941A

SWEM	B	2016	12	6	13	7	28.00	71.2500	-50.2500	10.0	0.0	4.8	WESTERNGREENLAND	201612061307A

SWEM	A	2016	12	19	13	54	56.00	65.7500	-38.7500	10.0	0.0	4.9	EASTERNGREENLAND	201612191354A

SWEM	C	2016	12	23	12	29	20.00	66.2500	-38.7500	10.0	0.0	4.9	EASTERNGREENLAND	201612231229A

SWEM	B	2016	12	30	15	35	12.00	73.2500	-55.7500	10.0	0.0	4.9	WESTERNGREENLAND	201612301535A

SWEM	E	2017	1	21	7	38	16.00	71.7500	-53.7500	10.0	0.0	4.9	WESTERNGREENLAND	201701210738A

SWEM	C	2017	2	7	16	2	32.00	65.5000	-41.5000	10.0	0.0	4.7	WESTERNGREENLAND	201702071602A

SWEM	E	2017	2	12	3	52	24.00	73.2500	-55.2500	10.0	0.0	4.7	WESTERNGREENLAND	201702120352A

SWEM	E	2017	2	14	19	8	56.00	65.7500	-41.2500	10.0	0.0	4.7	WESTERNGREENLAND	201702141908A

SWEM	B	2017	2	24	13	33	20.00	72.0000	-54.0000	10.0	0.0	4.8	WESTERNGREENLAND	201702241333A

SWEM	A	2017	3	8	8	6	40.00	75.5000	-61.5000	10.0	0.0	5.0	WESTERNGREENLAND	201703080806A

SWEM	A	2017	4	1	4	33	52.00	67.5000	-38.5000	10.0	0.0	4.9	EASTERNGREENLAND	201704010433A

SWEM	B	2017	4	4	6	53	44.00	76.2500	-59.7500	10.0	0.0	4.8	WESTERNGREENLAND	201704040653A

SWEM	C	2017	4	19	10	38	8.00	65.7500	-41.7500	10.0	0.0	4.7	WESTERNGREENLAND	201704191038A

SWEM	B	2017	4	27	7	9	20.00	65.7500	-40.2500	10.0	0.0	4.8	WESTERNGREENLAND	201704270709A

SWEM	A	2017	4	27	22	1	4.00	66.5000	-38.5000	10.0	0.0	4.9	EASTERNGREENLAND	201704272201B

SWEM	A	2017	4	27	22	8	40.00	66.5000	-38.5000	10.0	0.0	4.8	EASTERNGREENLAND	201704272208A

SWEM	B	2017	5	10	14	19	44.00	65.7500	-38.7500	10.0	0.0	4.8	EASTERNGREENLAND	201705101419A

SWEM	E	2017	5	18	3	58	56.00	68.7500	-50.2500	10.0	0.0	4.7	WESTERNGREENLAND	201705180358A

SWEM	A	2017	5	31	16	0	32.00	67.2500	-37.7500	10.0	0.0	4.8	EASTERNGREENLAND	201705311600A

SWEM	B	2017	6	3	23	39	12.00	69.2500	-47.7500	10.0	0.0	4.9	WESTERNGREENLAND	201706032339A

SWEM	A	2017	6	7	8	43	20.00	66.2500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	201706070843A

SWEM	B	2017	6	13	1	3	52.00	72.5000	-53.5000	10.0	0.0	4.8	WESTERNGREENLAND	201706130103A

SWEM	B	2017	6	16	13	28	16.00	65.5000	-41.5000	10.0	0.0	4.8	WESTERNGREENLAND	201706161328A

SWEM	B	2017	6	30	5	6	40.00	69.7500	-51.2500	10.0	0.0	4.9	WESTERNGREENLAND	201706300506A

SWEM	A	2017	7	6	17	28	0.00	69.2500	-48.7500	10.0	0.0	4.9	WESTERNGREENLAND	201707061728A

SWEM	A	2017	8	1	1	8	8.00	66.2500	-38.2500	10.0	0.0	4.8	EASTERNGREENLAND	201708010108A

SWEM	B	2017	8	1	18	16	32.00	66.2500	-37.7500	10.0	0.0	4.8	EASTERNGREENLAND	201708011816A

SWEM	B	2017	8	9	11	58	48.00	69.2500	-50.7500	10.0	0.0	4.7	WESTERNGREENLAND	201708091158A

SWEQ	C	2017	8	9	12	22	48.00	69.2500	-50.2500	10.0	0.0	4.6	WESTERNGREENLAND	201708091222A

SWEQ	B	2017	8	16	2	55	36.00	75.7500	-59.7500	10.0	0.0	4.7	BAFFINBAY	201708160255A

SWEM	B	2017	8	16	3	49	20.00	73.5000	-55.5000	10.0	0.0	4.9	WESTERNGREENLAND	201708160349B

SWEM	B	2017	8	17	9	41	20.00	66.7500	-38.2500	10.0	0.0	4.7	EASTERNGREENLAND	201708170941A

SWEM	C	2017	8	28	16	39	52.00	70.5000	-45.5000	10.0	0.0	4.8	WESTERNGREENLAND	201708281639A

SWEQ	C	2017	9	4	0	39	4.00	75.2500	-59.7500	10.0	0.0	4.6	WESTERNGREENLAND	201709040039A

SWEM	C	2017	9	19	12	29	20.00	73.2500	-54.7500	10.0	0.0	4.7	WESTERNGREENLAND	201709191229B

SWEM	C	2017	9	25	13	1	12.00	72.0000	-54.0000	10.0	0.0	4.7	WESTERNGREENLAND	201709251301A

SWEM	B	2017	9	27	10	49	28.00	65.2500	-41.2500	10.0	0.0	4.8	WESTERNGREENLAND	201709271049A

SWEQ	C	2017	10	1	22	29	12.00	72.2500	-54.2500	10.0	0.0	4.8	WESTERNGREENLAND	201710012229A

SWEM	E	2017	10	16	13	2	24.00	69.0000	-33.0000	10.0	0.0	4.8	EASTERNGREENLAND	201710161302A

SWEM	B	2017	10	16	14	6	0.00	69.0000	-33.0000	10.0	0.0	4.8	EASTERNGREENLAND	201710161406A

SWEM	A	2017	10	16	16	21	28.00	76.2500	-58.7500	10.0	0.0	5.0	WESTERNGREENLAND	201710161621A

SWEM	C	2017	10	18	0	43	36.00	77.5000	-70.5000	10.0	0.0	4.7	WESTERNGREENLAND	201710180043A

SWEM	B	2017	10	19	23	10	40.00	69.2500	-34.2500	10.0	0.0	4.8	EASTERNGREENLAND	201710192310A

SWEQ	C	2017	11	9	5	18	0.00	68.7500	-32.7500	10.0	0.0	4.8	EASTERNGREENLAND	201711090518A

SWEM	C	2017	12	6	18	25	44.00	69.0000	-35.0000	10.0	0.0	4.7	EASTERNGREENLAND	201712061825B

SWEM	B	2017	12	10	10	19	20.00	73.0000	-55.0000	10.0	0.0	4.9	WESTERNGREENLAND	201712101019A

SWEM	C	2017	12	10	10	29	4.00	73.5000	-55.5000	10.0	0.0	4.7	WESTERNGREENLAND	201712101029A

SWEM	A	2017	12	17	2	15	52.00	76.2500	-59.7500	10.0	0.0	4.9	WESTERNGREENLAND	201712170215B

SWEM	B	2018	1	17	19	55	4.00	66.5000	-39.5000	10.0	0.0	4.8	EASTERNGREENLAND	201801171955A

SWEM	C	2018	2	11	18	51	44.00	76.5000	-61.5000	10.0	0.0	4.8	WESTERNGREENLAND	201802111851B

SWEM	A	2018	2	14	4	29	36.00	68.5000	-33.5000	10.0	0.0	4.9	EASTERNGREENLAND	201802140429A

SWEQ	C	2018	2	20	17	58	48.00	75.5000	-57.5000	10.0	0.0	4.7	WESTERNGREENLAND	201802201758A

SWEM	C	2018	3	7	17	39	4.00	72.5000	-53.5000	10.0	0.0	4.8	WESTERNGREENLAND	201803071739A

SWEQ	E	2018	3	15	3	48	0.00	67.2500	-36.7500	10.0	0.0	4.8	EASTERNGREENLAND	201803150348A

SWEQ	E	2018	3	15	7	18	24.00	67.0000	-37.0000	10.0	0.0	4.8	EASTERNGREENLAND	201803150718A

SWEM	A	2018	3	16	16	33	20.00	69.2500	-32.2500	10.0	0.0	5.0	EASTERNGREENLAND	201803161633A

SWEQ	C	2018	3	26	4	22	16.00	65.0000	-41.0000	10.0	0.0	4.7	WESTERNGREENLAND	201803260422A

SWEM	A	2018	4	1	18	53	12.00	68.7500	-32.7500	10.0	0.0	4.9	EASTERNGREENLAND	201804011853A

SWEM	B	2018	4	3	13	31	52.00	73.2500	-54.7500	10.0	0.0	4.8	WESTERNGREENLAND	201804031332A

SWEM	A	2018	4	21	2	50	56.00	71.7500	-51.2500	10.0	0.0	4.9	WESTERNGREENLAND	201804210250A

SWEM	A	2018	5	8	3	34	48.00	68.5000	-34.5000	10.0	0.0	4.9	EASTERNGREENLAND	201805080334A

SWEQ	C	2018	6	6	14	16	8.00	69.7500	-51.7500	10.0	0.0	4.7	WESTERNGREENLAND	201806061416A

SWEQ	C	2018	6	7	21	18	8.00	73.0000	-53.0000	10.0	0.0	4.7	WESTERNGREENLAND	201806072118A

SWEM	C	2018	6	19	4	23	28.00	69.5000	-48.5000	10.0	0.0	4.8	WESTERNGREENLAND	201806190423A

SWEQ	C	2018	6	19	7	35	52.00	68.5000	-33.5000	10.0	0.0	4.7	EASTERNGREENLAND	201806190735A

SWEM	C	2018	6	22	16	30	8.00	65.0000	-39.0000	10.0	0.0	4.7	EASTERNGREENLAND	201806221630A

SWEM	B	2018	7	1	13	31	44.00	75.2500	-57.7500	10.0	0.0	4.7	WESTERNGREENLAND	201807011331A

SWEQ	C	2018	7	2	1	50	32.00	69.2500	-49.7500	10.0	0.0	4.7	WESTERNGREENLAND	201807020150A

SWEQ	B	2018	7	2	21	44	8.00	69.2500	-50.2500	10.0	0.0	4.7	WESTERNGREENLAND	201807022144A

SWEM	B	2018	7	4	7	41	44.00	72.2500	-54.7500	10.0	0.0	4.9	WESTERNGREENLAND	201807040741A

SWEM	A	2018	7	15	20	32	56.00	70.5000	-27.5000	10.0	0.0	5.1	EASTERNGREENLAND	201807152032A

SWEQ	E	2018	7	16	22	3	4.00	67.2500	-37.7500	10.0	0.0	4.7	EASTERNGREENLAND	201807162203A

SWEQ	C	2018	7	19	3	3	12.00	69.0000	-51.0000	10.0	0.0	4.8	WESTERNGREENLAND	201807190303A

SWEM	A	2018	7	19	6	41	4.00	68.2500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	201807190641A

SWEQ	C	2018	7	20	22	42	40.00	69.5000	-48.5000	10.0	0.0	4.7	WESTERNGREENLAND	201807202242A

SWEM	A	2018	7	26	3	51	20.00	69.2500	-49.7500	10.0	0.0	4.9	WESTERNGREENLAND	201807260351A

SWEM	B	2018	8	2	2	42	0.00	68.5000	-33.5000	10.0	0.0	4.8	EASTERNGREENLAND	201808020242A

SWEM	A	2018	8	4	20	28	32.00	73.2500	-55.7500	10.0	0.0	4.9	WESTERNGREENLAND	201808042028A

SWEM	E	2018	8	4	20	38	8.00	72.5000	-52.5000	10.0	0.0	4.7	WESTERNGREENLAND	201808042038A

SWEM	B	2018	8	10	10	34	0.00	70.2500	-49.2500	10.0	0.0	4.8	WESTERNGREENLAND	201808101034A

SWEM	B	2018	8	14	9	55	4.00	69.2500	-50.2500	10.0	0.0	4.8	WESTERNGREENLAND	201808140955A

SWEM	C	2018	8	23	18	56	16.00	75.7500	-67.2500	10.0	0.0	4.8	BAFFINBAY	201808231856A

SWEQ	C	2018	9	4	7	38	0.00	78.5000	-66.5000	10.0	0.0	4.6	WESTERNGREENLAND	201809040738A

SWEM	A	2018	9	6	6	44	16.00	75.2500	-59.2500	10.0	0.0	4.9	WESTERNGREENLAND	201809060644A

SWEM	A	2018	9	9	2	4	24.00	72.7500	-54.2500	10.0	0.0	4.9	WESTERNGREENLAND	201809090204A

SWEM	C	2018	9	12	9	9	52.00	71.5000	-27.5000	10.0	0.0	4.8	EASTERNGREENLAND	201809120909A

SWEQ	B	2018	9	17	17	26	40.00	66.2500	-33.2500	10.0	0.0	4.8	EASTERNGREENLAND	201809171726A

SWEQ	C	2018	9	30	18	36	56.00	66.7500	-36.7500	10.0	0.0	4.9	EASTERNGREENLAND	201809301836A

SWEQ	B	2018	9	30	22	56	24.00	66.2500	-38.7500	10.0	0.0	4.8	EASTERNGREENLAND	201809302256A

SWEM	A	2018	9	30	23	43	44.00	66.7500	-36.7500	10.0	0.0	4.9	EASTERNGREENLAND	201809302343A

SWEM	A	2018	10	4	10	9	20.00	71.5000	-27.5000	10.0	0.0	4.7	EASTERNGREENLAND	201810041009A

SWEM	C	2018	10	6	0	58	48.00	65.7500	-38.7500	10.0	0.0	4.7	EASTERNGREENLAND	201810060058A

SWEQ	C	2018	10	15	1	24	48.00	69.5000	-49.5000	10.0	0.0	4.9	WESTERNGREENLAND	201810150124A

SWEQ	C	2018	10	20	1	56	8.00	72.5000	-52.5000	10.0	0.0	4.7	WESTERNGREENLAND	201810200156A

SWEM	A	2018	10	25	3	10	56.00	65.7500	-40.2500	10.0	0.0	4.7	WESTERNGREENLAND	201810250310A

SWEM	B	2018	10	27	11	43	12.00	68.5000	-34.5000	10.0	0.0	4.8	EASTERNGREENLAND	201810271143A

SWEM	B	2018	10	31	12	12	0.00	74.7500	-58.2500	10.0	0.0	4.7	BAFFINBAY	201810311212A

SWEM	B	2018	11	1	12	35	12.00	66.5000	-38.5000	10.0	0.0	4.7	EASTERNGREENLAND	201811011235A

SWEM	A	2018	11	5	18	38	48.00	69.2500	-33.2500	10.0	0.0	4.8	EASTERNGREENLAND	201811051838A

SWEM	C	2018	11	10	22	34	24.00	68.7500	-33.2500	10.0	0.0	4.7	EASTERNGREENLAND	201811102234A

SWEM	B	2018	11	12	23	52	8.00	72.7500	-55.2500	10.0	0.0	4.9	WESTERNGREENLAND	201811122352B

SWEQ	B	2018	11	14	19	23	12.00	66.2500	-40.2500	10.0	0.0	4.7	WESTERNGREENLAND	201811141923A

SWEM	B	2018	11	22	8	43	20.00	73.5000	-55.5000	10.0	0.0	4.7	WESTERNGREENLAND	201811220843A

SWEM	B	2018	12	4	23	44	56.00	75.5000	-60.5000	10.0	0.0	4.9	BAFFINBAY	201812042345B

SWEQ	C	2018	12	19	9	52	8.00	75.0000	-57.0000	10.0	0.0	4.8	WESTERNGREENLAND	201812190952A

SWEM	B	2018	12	29	0	45	20.00	76.2500	-59.7500	10.0	0.0	4.8	WESTERNGREENLAND	201812290045A

SWEM	A	2019	1	14	22	22	0.00	72.7500	-54.7500	10.0	0.0	4.8	WESTERNGREENLAND	201901142222A

SWEM	A	2019	1	19	23	2	8.00	68.7500	-32.7500	10.0	0.0	4.9	EASTERNGREENLAND	201901192302A

SWEQ	B	2019	1	24	20	22	8.00	66.2500	-40.7500	10.0	0.0	4.7	WESTERNGREENLAND	201901242022A

SWEM	B	2019	3	12	12	8	16.00	66.7500	-37.7500	10.0	0.0	5.1	EASTERNGREENLAND	201903121208A

SWEQ	C	2019	4	3	21	52	24.00	65.0000	-39.0000	10.0	0.0	4.7	EASTERNGREENLAND	201904032152A

SWEM	C	2019	4	22	22	48	48.00	70.2500	-49.2500	10.0	0.0	4.8	WESTERNGREENLAND	201904222248A

SWEM	C	2019	4	26	9	27	44.00	67.2500	-37.2500	10.0	0.0	4.7	EASTERNGREENLAND	201904260927A

SWEM	E	2019	4	26	11	7	12.00	65.7500	-36.7500	10.0	0.0	4.9	EASTERNGREENLAND	201904261107A

SWEM	B	2019	5	2	3	40	56.00	66.7500	-37.7500	10.0	0.0	4.7	EASTERNGREENLAND	201905020340A

SWEM	A	2019	5	4	13	33	44.00	69.2500	-49.7500	10.0	0.0	4.8	WESTERNGREENLAND	201905041333A

SWEM	B	2019	5	6	2	46	48.00	73.5000	-55.5000	10.0	0.0	4.7	WESTERNGREENLAND	201905060246A

SWEQ	E	2019	5	18	8	5	4.00	69.0000	-49.0000	10.0	0.0	4.7	WESTERNGREENLAND	201905180805A

SWEM	C	2019	5	25	13	9	28.00	69.2500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	201905251309B

SWEQ	B	2019	5	25	15	57	28.00	68.7500	-48.2500	10.0	0.0	4.7	WESTERNGREENLAND	201905251557A

SWEQ	B	2019	6	5	22	8	40.00	68.5000	-48.5000	10.0	0.0	4.8	WESTERNGREENLAND	201906052208B

SWEQ	C	2019	6	5	22	33	36.00	69.2500	-50.7500	10.0	0.0	5.0	WESTERNGREENLAND	201906052233B

SWEQ	C	2019	6	14	10	30	16.00	69.2500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	201906141030A

SWEM	C	2019	6	19	3	46	16.00	76.5000	-64.5000	10.0	0.0	4.6	WESTERNGREENLAND	201906190346A

SWEM	A	2019	6	22	11	57	36.00	67.2500	-37.7500	10.0	0.0	4.8	EASTERNGREENLAND	201906221157A

SWEM	B	2019	6	30	20	26	32.00	71.0000	-51.0000	10.0	0.0	4.8	WESTERNGREENLAND	201906302026A

SWEM	C	2019	7	1	4	4	40.00	71.0000	-51.0000	10.0	0.0	4.7	WESTERNGREENLAND	201907010404A

SWEM	A	2019	7	2	15	16	0.00	75.2500	-59.2500	10.0	0.0	4.9	WESTERNGREENLAND	201907021516A

SWEM	A	2019	7	3	23	36	16.00	69.0000	-49.0000	10.0	0.0	4.9	WESTERNGREENLAND	201907032336A

SWEQ	C	2019	7	7	3	34	16.00	69.2500	-31.7500	10.0	0.0	4.7	EASTERNGREENLAND	201907070334A

SWEQ	E	2019	7	7	4	21	28.00	69.0000	-33.0000	10.0	0.0	4.7	EASTERNGREENLAND	201907070421A

SWEM	B	2019	7	7	8	50	0.00	69.2500	-49.7500	10.0	0.0	4.8	WESTERNGREENLAND	201907070849A

SWEQ	B	2019	7	13	13	23	12.00	69.2500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	201907131323A

SWEM	A	2019	7	17	19	41	52.00	66.7500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	201907171941A

SWEM	B	2019	7	17	22	10	56.00	65.7500	-39.2500	10.0	0.0	4.8	EASTERNGREENLAND	201907172210A

SWEM	B	2019	7	20	23	45	52.00	66.2500	-38.7500	10.0	0.0	4.8	EASTERNGREENLAND	201907202345A

SWEQ	B	2019	7	24	21	41	4.00	72.7500	-52.2500	10.0	0.0	4.8	WESTERNGREENLAND	201907242141A

SWEQ	C	2019	7	27	8	13	44.00	72.0000	-30.0000	10.0	0.0	4.8	EASTERNGREENLAND	201907270813A

SWEM	E	2019	8	5	4	57	44.00	68.2500	-49.7500	10.0	0.0	4.8	WESTERNGREENLAND	201908050458A

SWEM	A	2019	8	11	11	52	56.00	75.5000	-59.5000	10.0	0.0	4.9	WESTERNGREENLAND	201908111152A

SWEM	C	2019	8	17	7	44	48.00	73.5000	-55.5000	10.0	0.0	4.7	WESTERNGREENLAND	201908170744A

SWEQ	C	2019	8	18	5	47	28.00	67.0000	-35.0000	10.0	0.0	4.8	EASTERNGREENLAND	201908180547A

SWEQ	C	2019	8	18	5	53	4.00	66.5000	-37.5000	10.0	0.0	4.7	EASTERNGREENLAND	201908180553A

SWEM	B	2019	8	22	1	54	56.00	78.2500	-66.2500	10.0	0.0	4.7	WESTERNGREENLAND	201908220154A

SWEQ	E	2019	8	22	16	38	8.00	71.5000	-29.5000	10.0	0.0	4.8	EASTERNGREENLAND	201908221638A

SWEM	B	2019	8	27	2	25	12.00	78.5000	-21.5000	10.0	0.0	4.8	EASTERNGREENLAND	201908270225A

SWEM	A	2019	9	4	1	17	20.00	66.7500	-38.2500	10.0	0.0	4.9	EASTERNGREENLAND	201909040117A

SWEM	A	2019	9	4	1	57	20.00	66.7500	-38.2500	10.0	0.0	4.8	EASTERNGREENLAND	201909040157A

SWEM	A	2019	9	7	10	39	20.00	72.2500	-28.7500	10.0	0.0	4.8	EASTERNGREENLAND	201909071039A

SWEM	C	2019	9	12	1	10	16.00	76.5000	-62.5000	10.0	0.0	4.7	WESTERNGREENLAND	201909120110A

SWEM	C	2019	9	13	5	52	56.00	74.2500	-57.2500	10.0	0.0	4.6	WESTERNGREENLAND	201909130552B

SWEQ	B	2019	9	14	20	6	56.00	69.7500	-48.7500	10.0	0.0	4.8	WESTERNGREENLAND	201909142006A

SWEM	B	2019	10	8	11	0	8.00	66.7500	-39.7500	10.0	0.0	4.8	EASTERNGREENLAND	201910081100A

SWEM	C	2019	10	9	5	34	48.00	73.0000	-53.0000	10.0	0.0	4.7	WESTERNGREENLAND	201910090534A

SWEM	C	2019	10	9	9	25	44.00	72.0000	-30.0000	10.0	0.0	4.8	EASTERNGREENLAND	201910090925B

SWEM	C	2019	10	27	8	9	52.00	68.2500	-33.2500	10.0	0.0	4.8	EASTERNGREENLAND	201910270809A

SWEQ	C	2019	11	2	21	32	40.00	66.2500	-40.7500	10.0	0.0	4.7	WESTERNGREENLAND	201911022132A

SWEM	B	2019	11	9	19	38	56.00	66.2500	-39.2500	10.0	0.0	4.8	EASTERNGREENLAND	201911091938A

SWEM	B	2019	11	9	22	39	44.00	75.5000	-59.5000	10.0	0.0	4.9	WESTERNGREENLAND	201911092239A

SWEQ	C	2019	11	10	4	38	56.00	72.5000	-31.5000	10.0	0.0	4.7	EASTERNGREENLAND	201911100438A

SWEQ	C	2019	11	19	15	16	40.00	65.0000	-41.0000	10.0	0.0	4.7	WESTERNGREENLAND	201911191516A

SWEQ	C	2019	12	1	6	49	4.00	68.0000	-34.0000	10.0	0.0	4.7	EASTERNGREENLAND	201912010649A

SWEM	B	2019	12	4	10	0	0.00	73.2500	-55.2500	10.0	0.0	4.9	WESTERNGREENLAND	201912041000A

SWEM	C	2019	12	4	14	31	36.00	70.5000	-50.5000	10.0	0.0	4.8	WESTERNGREENLAND	201912041431A

SWEQ	C	2019	12	22	9	46	24.00	69.5000	-32.5000	10.0	0.0	4.9	EASTERNGREENLAND	201912220946B

SWEM	C	2020	1	1	11	2	8.00	75.0000	-57.0000	10.0	0.0	4.7	WESTERNGREENLAND	202001011102A

SWEM	A	2020	1	5	15	30	24.00	66.2500	-38.2500	10.0	0.0	4.8	EASTERNGREENLAND	202001051530A

SWEM	A	2020	1	11	22	26	8.00	76.7500	-58.7500	10.0	0.0	5.0	WESTERNGREENLAND	202001112225B

SWEM	C	2020	1	13	9	37	4.00	67.5000	-34.5000	10.0	0.0	4.7	EASTERNGREENLAND	202001130937A

SWEM	E	2020	2	11	13	12	48.00	73.2500	-56.2500	10.0	0.0	4.9	WESTERNGREENLAND	202002111312B

SWEQ	C	2020	2	21	6	15	12.00	65.2500	-41.2500	10.0	0.0	4.7	WESTERNGREENLAND	202002210615A

SWEM	B	2020	2	27	6	17	52.00	72.2500	-52.2500	10.0	0.0	4.8	WESTERNGREENLAND	202002270618B

SWEM	A	2020	2	28	5	29	20.00	66.2500	-38.2500	10.0	0.0	4.8	EASTERNGREENLAND	202002280529A

SWEM	A	2020	2	28	19	7	12.00	68.2500	-35.2500	10.0	0.0	4.9	EASTERNGREENLAND	202002281907B

SWEM	A	2020	2	29	21	46	32.00	73.2500	-54.7500	10.0	0.0	4.9	WESTERNGREENLAND	202002292146A

SWEQ	C	2020	3	6	18	5	44.00	69.0000	-49.0000	10.0	0.0	4.6	WESTERNGREENLAND	202003061805A

SWEM	B	2020	3	13	15	38	40.00	72.5000	-52.5000	10.0	0.0	4.7	WESTERNGREENLAND	202003131538A

SWEM	A	2020	4	2	12	10	0.00	73.2500	-54.2500	10.0	0.0	4.9	WESTERNGREENLAND	202004021210A

SWEM	A	2020	4	27	18	37	12.00	69.5000	-48.5000	10.0	0.0	4.8	WESTERNGREENLAND	202004271837A

SWEM	C	2020	4	27	19	4	0.00	69.5000	-48.5000	10.0	0.0	4.7	WESTERNGREENLAND	202004271904A

SWEQ	C	2020	4	28	14	48	32.00	65.2500	-42.2500	10.0	0.0	4.7	WESTERNGREENLAND	202004281448B

SWEM	C	2020	5	4	11	49	52.00	73.0000	-55.0000	10.0	0.0	4.7	WESTERNGREENLAND	202005041149A

SWEQ	B	2020	5	7	0	37	12.00	76.0000	-58.0000	10.0	0.0	5.0	WESTERNGREENLAND	202005070037A

